id,jour,ordre conditions,ordre histoires,condition,histoire,nbSyll,nbPauses,meanPauses,varPauses,SpeechRate,ArticulationRate,SRAR,SpeakingDuration,FileDuration,SDFD,meanIPU,varIPU,meanDeb,varDeb
9,1,c 2031,s 3210,0,2,227,25,0.7711999999999993,0.1749196799999998,3.363560929350403,4.70876203119814,0.7143195827406356,48.20800000000001,67.488,0.7143195827406356,1.8541538461538467,0.7518784378698218,3.3350877192982455,0.09280393967374576
9,2,c 2031,s 3210,3,1,292,33,0.8533333333333332,0.4144045252525258,3.236389430750133,4.704820830110852,0.6878879233906723,62.06400000000002,90.224,0.6878879233906723,1.825411764705883,2.4174587128027705,3.21625,0.12336093749999999
9,1,c 2031,s 3210,1,0,251,31,0.6699354838709676,0.23673793132154006,3.38311408238085,4.698262952979934,0.7200776364028468,53.424,74.192,0.7200776364028467,1.6695,1.1458337500000002,3.3015384615384615,0.12999763313609466
9,2,c 2031,s 3210,0,2,294,38,0.7258947368421036,0.19088735734072035,3.2118510749868907,4.597197898423813,0.698654081454292,63.95200000000006,91.53599999999999,0.698654081454292,1.6397948717948732,0.8824893938198559,3.136585365853658,0.10792980368828078
9,2,c 2031,s 3210,2,3,339,43,1.0288372093023264,0.762493438615468,2.869379739978332,4.587031825070364,0.6255417118093172,73.90399999999997,118.14399999999999,0.6255417118093172,1.679636363636363,1.2731053223140512,2.781481481481481,0.38558299039780514
9,1,c 2031,s 3210,2,3,224,38,0.8425263157894735,0.21500330193905837,2.655035084392187,4.278728606356968,0.6205196282950882,52.352000000000004,84.368,0.6205196282950882,1.3423589743589746,0.900565922419461,2.5106666666666664,0.1409528888888889
9,2,c 2031,s 3210,1,0,309,28,0.8748571428571429,0.2867941224489793,3.423595107250487,4.698905109489051,0.7285942208828221,65.76,90.25600000000001,0.7285942208828221,2.267586206896552,2.476206725326991,3.38375,0.22511093750000005
10,2,c 1230,s 1203,3,0,463,41,0.9935609756097562,0.5520709292088046,3.2924678575492092,4.635191414384111,0.7103197178291044,99.88799999999999,140.624,0.7103197178291045,2.3782857142857146,3.0555894421768786,3.2030534351145037,0.30075403531262745
10,2,c 1230,s 1203,1,1,388,25,0.8044799999999996,0.16348200960000042,4.026901361673862,5.08919202518363,0.7912653603454002,76.24000000000001,96.352,0.7912653603454003,2.9323076923076927,5.802014674556214,3.8908045977011496,0.30520280089840135
10,1,c 1230,s 1203,2,2,361,29,0.7635862068965505,0.11784644946492294,3.7818471337579624,4.924159755565253,0.7680187730472683,73.31200000000003,95.45599999999999,0.7680187730472682,2.443733333333334,3.5298804622222204,3.676744186046512,0.17969172525689564
10,1,c 1230,s 1203,0,3,403,33,0.7073939393939405,0.13181296602387443,3.9062500000000004,5.048606935257569,0.7737282878411909,79.82399999999997,103.16799999999999,0.7737282878411909,2.347764705882352,2.518653121107267,3.878494623655914,0.2001826800786218
10,1,c 1230,s 1203,1,1,426,35,0.8822857142857139,0.34549968979592044,3.4368142506776813,4.577101598762247,0.7508713050212988,93.07200000000003,123.95200000000001,0.7508713050212987,2.585333333333334,4.6041795555555565,3.334210526315789,0.35839104339796857
10,2,c 1230,s 1203,0,3,492,31,0.8805161290322585,0.2946722497398555,3.865979381443298,4.92157490396927,0.7855167211465928,99.968,127.26400000000002,0.7855167211465928,3.1240000000000006,4.912399999999998,3.82991452991453,0.26688289867777043
10,2,c 1230,s 1203,2,2,555,42,0.8990476190476168,0.2504684263038546,3.801369863013698,5.1274944567627445,0.7413698630136992,108.24000000000011,146.00000000000003,0.7413698630136992,2.517209302325584,2.8864502585181224,3.7492647058823527,0.3114700475778546
10,1,c 1230,s 1203,3,0,409,33,0.7306666666666662,0.09826779797979844,3.63568482434931,4.627534395365675,0.7856634902574317,88.38400000000003,112.49600000000001,0.7856634902574315,2.5995294117647063,3.5715047197231824,3.5747572815533983,0.24091620322367802
